Time,DASH_ProfitBTC,DASH_NativeMined,DASH_ExchangeRate,DASH_MyHashrate,DASH_NetworkHashrate,DASH_Difficulty,DASH_MarketPrice,HNS_ProfitBTC,HNS_NativeMined,HNS_ExchangeRate,HNS_MyHashrate,HNS_NetworkHashrate,HNS_Difficulty,HNS_MarketPrice,ERG_ProfitBTC,ERG_NativeMined,ERG_ExchangeRate,ERG_MyHashrate,ERG_NetworkHashrate,ERG_Difficulty,ERG_MarketPrice,XMR_ProfitBTC,XMR_NativeMined,XMR_ExchangeRate,XMR_MyHashrate,XMR_NetworkHashrate,XMR_Difficulty,XMR_MarketPrice,BTC_ProfitBTC,BTC_NativeMined,BTC_ExchangeRate,BTC_MyHashrate,BTC_NetworkHashrate,BTC_Difficulty,BTC_MarketPrice,AE_ProfitBTC,AE_NativeMined,AE_ExchangeRate,AE_MyHashrate,AE_NetworkHashrate,AE_Difficulty,AE_MarketPrice,ETH_ProfitBTC,ETH_NativeMined,ETH_ExchangeRate,ETH_MyHashrate,ETH_NetworkHashrate,ETH_Difficulty,ETH_MarketPrice,BEAM_ProfitBTC,BEAM_NativeMined,BEAM_ExchangeRate,BEAM_MyHashrate,BEAM_NetworkHashrate,BEAM_Difficulty,BEAM_MarketPrice,ZEC_ProfitBTC,ZEC_NativeMined,ZEC_ExchangeRate,ZEC_MyHashrate,ZEC_NetworkHashrate,ZEC_Difficulty,ZEC_MarketPrice,BTG_ProfitBTC,BTG_NativeMined,BTG_ExchangeRate,BTG_MyHashrate,BTG_NetworkHashrate,BTG_Difficulty,BTG_MarketPrice,CFX_ProfitBTC,CFX_NativeMined,CFX_ExchangeRate,CFX_MyHashrate,CFX_NetworkHashrate,CFX_Difficulty,CFX_MarketPrice,RVN_ProfitBTC,RVN_NativeMined,RVN_ExchangeRate,RVN_MyHashrate,RVN_NetworkHashrate,RVN_Difficulty,RVN_MarketPrice,BCD_ProfitBTC,BCD_NativeMined,BCD_ExchangeRate,BCD_MyHashrate,BCD_NetworkHashrate,BCD_Difficulty,BCD_MarketPrice,BCH_ProfitBTC,BCH_NativeMined,BCH_ExchangeRate,BCH_MyHashrate,BCH_NetworkHashrate,BCH_Difficulty,BCH_MarketPrice,BSV_ProfitBTC,BSV_NativeMined,BSV_ExchangeRate,BSV_MyHashrate,BSV_NetworkHashrate,BSV_Difficulty,BSV_MarketPrice,
01/10/22 17:16:29,-0.00044814,1.581694,0.003484,9793214515778.281,3557055842483631.0,130854273.008279,0.5803,0.0032614,1509.62742755,6.31e-06,56830023835061.37,9226610537028392.0,1364130920.5007343,0.0001,-0.00033886,57.69332811,9.741e-05,17553675315.849075,14681262782271.0,1717707745525760.0,0.32375,-0.0001255,1.33118766,0.004382,8588487.80943953,3479645898.0,407118570130.0,0.6617,-0.00027842,0.00568035,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00018777,2176.09076619,2.65e-06,1262.8894185569195,23725.0,4318100.0,0.0045,-0.00021091,0.07801101,0.07368,5084095887.910304,878171467813153.0,1.1864799067329948e+16,1.1178,-0.0001361,539.63538948,1.079e-05,4900.829927135337,515775.0,30946555.0,1.1596,0.00018901,1.82048427,0.003377,4776033.602408721,7883270160.0,71211180.64937946,1.1899,-0.00091859,6.22550808,0.0008096,17486.16118001888,2104764.0,156983.8026992699,0.325,0.00092689,1662.69226245,4.14e-06,7382919627.809206,5636468933410.0,945235840133.0,0.76975,-0.00021562,2658.86514828,2.16e-06,3563904667.945652,9380352198694.0,131042.0064073227,1.5946,0.04239216,1761.66321306,2.773e-05,9471670639176.896,42126967198908.0,6091046.759514708,0.0006,-7.528e-05,0.675641,0.008708,1114314192844340.5,1.305874094775935e+18,207360399104.0,0.0051,-0.00010289,2.294262,0.0025524,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:18:32,-0.00057267,1.545064,0.003486,9562514527185.152,3664887865030206.0,135674413.884944,0.5943,0.0032614,1509.62742755,6.31e-06,56830023835061.37,9226610537028392.0,1364130920.5007343,0.0001,-0.00033545,57.72832362,9.741e-05,17550964742.143723,14681262782271.0,1717707745525760.0,0.3238,-0.00012859,1.33078671,0.004381,8585892.70812228,3479645898.0,407118570130.0,0.6619,-0.00027842,0.00568035,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00016819,2176.09076619,2.66e-06,1262.8894185569195,23725.0,4318100.0,0.0045,-0.00021043,0.07803774,0.073661,5083413733.625061,878509623621040.0,1.1864799572776334e+16,1.11795,-0.00014396,539.90743455,1.077e-05,4903.367026321084,518317.0,31099052.0,1.159,0.00044826,1.89781416,0.003376,4979411.533782649,7747908668.0,69988432.7930044,1.1413,-0.00074546,6.4290402,0.0008109,18041.27740795599,2207957.0,163332.8238973979,0.315,0.00092129,1661.42847781,4.14e-06,7382919627.809206,5636468933410.0,945235840133.0,0.76975,-0.00024873,2643.53698224,2.16e-06,3543239842.5750585,9422065591196.0,131624.7357688393,1.6039,0.04239216,1761.66321306,2.773e-05,9471670639176.896,42126967198908.0,6091046.759514708,0.0006,-7.528e-05,0.675641,0.008708,1114314192844340.5,1.305874094775935e+18,207360399104.0,0.0051,-0.00010952,2.294262,0.00254951,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:20:31,-0.00057118,1.545493,0.003486,9562514527185.152,3646864520848739.0,135007188.37952,0.5943,0.0032614,1509.62742755,6.31e-06,56830023835061.37,9226610537028392.0,1364130920.5007343,0.0001,-0.0003588,57.48864066,9.741e-05,17478094367.234005,14681262782271.0,1717707745525760.0,0.32515,-0.00011179,1.33401213,0.004383,8585892.70812228,3482709875.0,407477055438.0,0.6619,-0.00027842,0.00568035,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00026201,2131.2231633,2.67e-06,1235.4353007622037,23725.0,4318100.0,0.0046,-0.00025198,0.07741998,0.073712,5063259429.353293,882666858448053.0,1.1911236188013096e+16,1.1224,-9.445e-05,544.50447282,1.077e-05,4945.611681756276,518697.0,31121831.0,1.1491,0.00031725,1.86011199,0.003374,4880627.261685105,7729458191.0,69821765.88948952,1.1644,-0.00068277,6.51840057,0.0008094,18293.90755997469,2207957.0,163332.8238973979,0.31065,0.00100851,1682.92855282,4.14e-06,7478618743.921748,5636468933410.0,945235840133.0,0.7599,-0.00027481,2631.46236804,2.16e-06,3526967283.253359,9213925234879.0,128717.0485809333,1.6113,0.04235754,1761.04992499,2.772e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-7.528e-05,0.675641,0.008708,1114314192844340.5,1.305874094775935e+18,207360399104.0,0.0051,-9.899e-05,2.294262,0.0025541,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:22:35,-0.00060827,1.533092,0.00349,9482733828643.646,3676309832620860.0,135241298.366826,0.5992999999999999,0.0032614,1509.62742755,6.31e-06,56830023835061.37,9226610537028392.0,1364130920.5007343,0.0001,-0.00037099,57.3634512,9.741e-05,17448579623.905857,14807825392463.0,1717707745525760.0,0.3257,-0.00010738,1.33501896,0.004383,8592383.404152006,3482709875.0,407477055438.0,0.6614,-0.00025599,0.00570278,1,1114314192844340.5,1.753373608221514e+20,24371874614345.0,0.0051,-0.00017689,2176.09076619,2.66e-06,1262.8894185569195,23725.0,4318100.0,0.0045,-0.00024188,0.07756551,0.073704,5052905115.591835,885177524226930.0,1.1940336659801908e+16,1.1247,-0.00010137,543.86178264,1.077e-05,4939.808234609185,519568.0,31174134.0,1.15045,0.00035159,1.86531444,0.003383,4894287.890028107,7729458191.0,69821765.88948952,1.1611500000000001,-0.0005683,6.63932214,0.0008119,18635.84975735739,2207957.0,163332.8238973979,0.30495,0.00100841,1682.12787139,4.14e-06,7480587578.657545,5636468933410.0,945235840133.0,0.7597,-0.00027006,2645.90890641,2.15e-06,3546335340.7214584,9213925234879.0,128717.0485809333,1.6025,0.04235754,1761.04992499,2.772e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-7.528e-05,0.675641,0.008708,1114314192844340.5,1.305874094775935e+18,207360399104.0,0.0051,-9.504e-05,2.294262,0.00255582,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:24:37,-0.00060872,1.532965,0.00349,9481942743816.027,3676309832620860.0,135241298.366826,0.59935,0.0032614,1509.62742755,6.31e-06,56830023835061.37,9226610537028392.0,1364130920.5007343,0.0001,-0.00038126,57.25798551,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00011208,1.3339458,0.004383,8589785.948467558,3476827069.0,406788767103.0,0.6616,-0.00025599,0.00570278,1,1114314192844340.5,1.753373608221514e+20,24371874614345.0,0.0051,-0.00017689,2176.09076619,2.66e-06,1262.8894185569195,23725.0,4318100.0,0.0045,-0.00027029,0.07718832,0.073696,5052905115.591835,884443705548792.0,1.1928669145477684e+16,1.1247,-9.305e-05,544.63492017,1.077e-05,4946.903188985147,519568.0,31174134.0,1.1488,0.00039112,1.87588962,0.003385,4922052.991084476,7729458191.0,69821765.88948952,1.1546,-0.00058997,6.63716196,0.0008089,18629.740644176814,2207957.0,163332.8238973979,0.30505,0.00100477,1680.58112949,4.14e-06,7473701188.198497,5636468933410.0,945235840133.0,0.7604,-0.00024692,2656.67185179,2.15e-06,3560555343.3407288,9426100873342.0,131681.1080091951,1.5961,0.04233993,1761.04992499,2.771e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-6.863e-05,0.676405,0.008708,1114314192844340.5,1.2967930542642125e+18,207126148796.0,0.0051,-9.571e-05,2.294262,0.00255553,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:26:38,-0.00043382,1.581266,0.003494,9781415462144.814,3676309832620860.0,135241298.366826,0.581,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038295,57.24064071,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00011075,1.3339458,0.004384,8589785.948467558,3476827069.0,406788767103.0,0.6616,-0.00025599,0.00570278,1,1114314192844340.5,1.753373608221514e+20,24371874614345.0,0.0051,-0.00029032,2128.59566766,2.66e-06,1235.4353007622037,21685.0,3990050.0,0.0046,-0.00026953,0.07717248,0.073721,5052905115.591835,882700325306634.0,1.1911158189687728e+16,1.1247,-0.00011041,543.02233689,1.077e-05,4932.3054882018205,517271.0,31036313.0,1.1522,0.00038757,1.87594803,0.003383,4922479.32741978,7761804434.0,70113956.07148437,1.1545,-0.00083013,6.32930562,0.0008103,17759.38244845668,2207957.0,163332.8238973979,0.32,0.00101185,1679.83619677,4.15e-06,7475667434.235908,5636468933410.0,945235840133.0,0.7602,-0.0002468,2656.72958463,2.15e-06,3560555343.3407288,9337900720210.0,130448.9661037541,1.5961,0.04233993,1761.04992499,2.771e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-6.863e-05,0.676405,0.008708,1114314192844340.5,1.2967930542642125e+18,207126148796.0,0.0051,-9.059e-05,2.294262,0.00255776,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:28:37,-0.00047858,1.567558,0.003496,9693820696812.174,3646110764720793.0,134979284.273136,0.5862499999999999,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038232,57.24714501,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00012783,1.33065504,0.004382,8587190.06271704,3451970255.0,407332490122.0,0.6618,-0.00025599,0.00570278,1,1114314192844340.5,1.753373608221514e+20,24371874614345.0,0.0051,-0.00045819,2065.55714145,2.66e-06,1196.4215544223446,21471.0,3929300.0,0.00475,-0.00027756,0.07710021,0.073686,5050659779.1558275,882393540466326.0,1.1905341887325728e+16,1.1252,-9.555e-05,544.40283249,1.077e-05,4944.966180992941,517271.0,31036313.0,1.1492499999999999,0.00037681,1.87554015,0.003378,4921626.728592827,7723817638.0,69770813.62876475,1.1547,-0.00065106,6.58361088,0.0008062,18478.30396197736,2207957.0,163332.8238973979,0.30755,0.00099389,1680.1659659,4.14e-06,7477142797.850322,5636468933410.0,945235840133.0,0.76005,-0.00025716,2651.91121701,2.15e-06,3554097800.816846,9337900720210.0,130448.9661037541,1.599,0.04233993,1761.04992499,2.771e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-6.863e-05,0.676405,0.008708,1114314192844340.5,1.2967930542642125e+18,207126148796.0,0.0051,-8.511e-05,2.294262,0.00256015,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:30:37,-0.00059837,1.531542,0.0035,9467725753446.293,3523834530013789.0,129632152.556949,0.60025,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038232,57.24714501,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00027601,1.29683961,0.004382,8368432.31262868,3451970255.0,407332490122.0,0.6791,-0.00025599,0.00570278,1,1114314192844340.5,1.753373608221514e+20,24371874614345.0,0.0051,-0.0004821,2065.88615211,2.65e-06,1196.4215544223446,21286.0,3895350.0,0.00475,-0.00032434,0.07647255,0.073679,5022094718.545544,884391352393645.0,1.1928582121950254e+16,1.1316,-8.905e-05,545.00587515,1.077e-05,4950.566125272127,514581.0,30874904.0,1.1479499999999998,0.00049878,1.91221371,0.003377,5018103.649895044,7334714885.0,66255969.42574138,1.1324999999999998,-0.00067763,6.52152699,0.0008098,18302.74519647709,2207957.0,163332.8238973979,0.3105,0.00107559,1701.05693861,4.14e-06,7573297419.384511,5636468933410.0,945235840133.0,0.7504,-0.00028674,2638.15078527,2.15e-06,3535524688.0092926,9221940227734.0,128829.0167376567,1.6074,0.04232684,1759.30777794,2.773e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-6.863e-05,0.676405,0.008708,1114314192844340.5,1.2967930542642125e+18,207126148796.0,0.0051,-8.906e-05,2.294262,0.00255843,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:32:38,-0.00050731,1.55756,0.0035,9628943381067.666,3523834530013789.0,129632152.556949,0.5902000000000001,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038235,57.24688464,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00029717,1.29171636,0.004383,8335292.436940653,3451970255.0,407332490122.0,0.6818,-0.00014192,0.00581685,1,1136600476701227.5,1.753373608221514e+20,24371874614345.0,0.005,-0.00016126,2174.60777391,2.67e-06,1262.8894185569195,21286.0,3895350.0,0.0045,-0.00038484,0.07563303,0.073697,4982030668.454577,881474999220933.0,1.189365401698813e+16,1.1407,-8.427e-05,545.45015646,1.077e-05,4954.666419796109,514049.0,30842959.0,1.147,0.00038088,1.87563618,0.00338,4922052.991084476,7334714885.0,66255969.42574138,1.1546,-0.00061596,6.58467513,0.0008114,18481.3085642476,2207957.0,163332.8238973979,0.3075,0.00144709,1789.24809088,4.14e-06,7969432595.016319,5636468933410.0,945235840133.0,0.7131,-0.00028438,2627.03077758,2.16e-06,3520412800.2887545,9175701167319.0,128183.0645257566,1.6143,0.04227406,1759.30777794,2.77e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,4.917e-05,0.689933,0.008708,1136600476701227.5,1.2967930542642125e+18,207126148796.0,0.005,2.82e-05,2.340084,0.00255844,1136600476701227.5,8.335981779815565e+17,61525642504.02,0.005,
01/10/22 17:34:38,-0.00056571,1.542636,0.003496,9532839693879.287,3622123680470108.0,133247939.291009,0.59615,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038235,57.24688464,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00017309,1.31912352,0.004386,8512585.954922315,3451970255.0,407332490122.0,0.6676,-0.00025599,0.00570278,1,1114314192844340.5,1.753373608221514e+20,24371874614345.0,0.0051,-0.00016126,2174.60777391,2.67e-06,1262.8894185569195,21286.0,3895350.0,0.0045,-0.00054484,0.07345998,0.073699,4851461826.452226,881076065748412.0,1.1887830709503884e+16,1.1714,-0.00012107,542.03279031,1.077e-05,4923.332221698117,514049.0,30842959.0,1.1543,0.00050127,1.91181969,0.003379,5016774.702953863,7580235043.0,68473802.88646182,1.1328,-0.00065546,6.53196753,0.0008119,18332.265753245603,2207957.0,163332.8238973979,0.31,0.00109419,1701.34005641,4.15e-06,7579863132.385644,5636468933410.0,945235840133.0,0.74975,-0.00027133,2633.07327921,2.16e-06,3528281109.7697506,9152755085210.0,127862.5114617446,1.6107,0.04227406,1759.30777794,2.77e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-5.392e-05,0.678094,0.008708,1114314192844340.5,1.2954502290367322e+18,206610049794.0,0.0051,-8.428e-05,2.294262,0.00256051,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:36:44,-0.00055266,1.541959,0.003506,9525649318649.24,3593812228759524.0,132206439.07413,0.5966,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038235,57.24688464,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00010443,1.33508232,0.004385,8615831.387971707,3451970255.0,407332490122.0,0.6596,-0.00026379,0.00569497,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00022829,2175.58077858,2.63e-06,1262.8894185569195,20252.0,3706250.0,0.0045,-0.00072914,0.07095924,0.073699,4696696184.715816,880209071981536.0,1.1876220903710878e+16,1.21,-0.0001752,537.00738993,1.077e-05,4877.2763332527775,507865.0,30471958.0,1.1652,0.00044112,1.89233847,0.003382,4965923.089397183,7814062620.0,70586014.88578421,1.1444,-0.00073185,6.43391595,0.0008124,18041.27740795599,2288369.0,170119.286799291,0.315,0.00109222,1700.59637334,4.15e-06,7579357673.387753,5636468933410.0,945235840133.0,0.7498,-0.00026845,2634.40406196,2.16e-06,3529815145.0348673,9211716653549.0,128686.1950561798,1.61,0.04227406,1759.30777794,2.77e-05,9471670639176.896,42263080178550.0,6091046.759514708,0.0006,-5.392e-05,0.678094,0.008708,1114314192844340.5,1.2954502290367322e+18,206610049794.0,0.0051,-8.029e-05,2.294262,0.00256225,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:38:45,-0.00053827,1.545181,0.003508,9542443763758.1,3747731535313237.0,137868705.806204,0.59555,0.00324634,1507.24040868,6.31e-06,56830023835061.37,8895923261952432.0,1360807005.1071112,0.0001,-0.00038235,57.24688464,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00010578,1.33477344,0.004385,8593682.721164579,3451830366.0,407315983265.0,0.6613,-0.00026379,0.00569497,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00020472,2176.2634905,2.64e-06,1262.8894185569195,19787.0,3621150.0,0.0045,-0.00093504,0.06816447,0.0737,4517489970.99057,880585816841070.0,1.188200860238161e+16,1.258,-0.00021829,533.00566539,1.077e-05,4840.511378140742,507887.0,30473270.0,1.1740499999999998,0.00056685,1.92837447,0.003384,5060554.21505444,7814062620.0,70586014.88578421,1.123,-0.00063772,6.53691654,0.000814,18332.265753245603,2288369.0,170119.286799291,0.31,0.00110351,1699.15692503,4.16e-06,7578346957.60253,5636468933410.0,945235840133.0,0.7499,-0.00029152,2623.72498245,2.16e-06,3515295446.451698,9237734542598.0,129049.6607674048,1.61665,0.04224275,1758.17737907,2.77e-05,9471670639176.896,42331467039680.0,6091046.759514708,0.0006,-5.556e-05,0.677906,0.008708,1114314192844340.5,1.303421857207851e+18,206667530527.0,0.0051,-7.999e-05,2.294262,0.00256238,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:40:44,-0.0005447,1.542468,0.00351,9525649318649.24,3747731535313237.0,137868705.806204,0.5966,0.00325141,1508.04402508,6.31e-06,56830023835061.37,8886970407411154.0,1363575807.419594,0.0001,-0.00038208,57.24957348,9.741e-05,17416495199.221996,14807825392463.0,1717707745525760.0,0.3263,-0.00012523,1.3309461,0.004383,8501761.363611545,3436183583.0,405469662794.0,0.66845,-0.00026379,0.00569497,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00036382,2131.4058975,2.62e-06,1235.4353007622037,19787.0,3621150.0,0.0046,-0.00030144,0.0767646,0.073697,5084095887.910304,879648066942530.0,1.187041083935598e+16,1.1178,-0.00021684,533.14093008,1.077e-05,4841.748569547294,507887.0,30473270.0,1.17375,0.00057279,1.92842001,0.003387,5061004.883343251,7725373601.0,70727907.73121054,1.1229,-0.00062509,6.58966275,0.0008094,18481.3085642476,2288369.0,170119.286799291,0.3075,0.00120062,1722.08149911,4.16e-06,7680770892.696496,5636468933410.0,945235840133.0,0.7399,-0.00035316,2607.25713138,2.15e-06,3493040587.299018,9133992195615.0,127600.3969220714,1.62695,0.04224432,1758.23427286,2.77e-05,9471670639176.896,42537962000849.0,6091046.759514708,0.0006,-5.556e-05,0.677906,0.008708,1114314192844340.5,1.303421857207851e+18,206667530527.0,0.0051,-7.74e-05,2.294262,0.00256351,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:42:44,-0.00052803,1.547219,0.00351,9552870034469.889,3773698081229829.0,138823943.406882,0.5949,0.00325141,1508.04402508,6.31e-06,56830023835061.37,8886970407411154.0,1363575807.419594,0.0001,-0.0003658,57.41672211,9.741e-05,17467350187.50926,14807825392463.0,1717707745525760.0,0.32535000000000003,-0.00014666,1.32787512,0.004377,8482093.109710652,3436183583.0,405469662794.0,0.67,-0.00026379,0.00569497,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00021996,2176.2634905,2.64e-06,1262.8894185569195,19787.0,3621150.0,0.0045,-0.00030389,0.07682004,0.073612,5084095887.910304,879451432598002.0,1.1870395711491544e+16,1.1178,-0.00010382,543.63426876,1.077e-05,4937.876777744493,509046.0,30542810.0,1.1509,0.00064102,1.95433524,0.003377,5129063.523019979,7725373601.0,70727907.73121054,1.108,0.00109239,8.72775684,0.0008079,24538.006837245845,2288369.0,170119.286799291,0.2316,0.0011454,1721.60683092,4.13e-06,7681289968.920912,5636468933410.0,945235840133.0,0.73985,-0.00037933,2595.08705346,2.15e-06,3476480322.6929326,9092660691831.0,127023.0024843251,1.6347,0.04224432,1758.23427286,2.77e-05,9471670639176.896,42537962000849.0,6091046.759514708,0.0006,-5.556e-05,0.677906,0.008708,1114314192844340.5,1.303421857207851e+18,206667530527.0,0.0051,-8.619e-05,2.294262,0.00255968,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:44:44,-0.00054647,1.543724,0.003506,9531240894769.203,3773698081229829.0,138823943.406882,0.59625,0.00325675,1508.89088902,6.31e-06,56830023835061.37,8731851158639341.0,1331642854.2390394,0.0001,-0.00036442,57.43092465,9.741e-05,17470034993.870697,14807825392463.0,1717707745525760.0,0.3253,-0.00013536,1.33075899,0.004376,8473240.470413206,3434942135.0,405323171934.0,0.6707,-0.00026379,0.00569497,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00021496,2178.16069086,2.64e-06,1262.8894185569195,21489.0,3911100.0,0.0045,-0.00029326,0.07700319,0.073575,5095949052.641801,879691014175939.0,1.1876180567780864e+16,1.1152,-0.00017255,537.25331979,1.077e-05,4879.370124071552,509046.0,30542810.0,1.1647,0.00052888,1.92055842,0.003378,5040356.881158437,7725373601.0,70727907.73121054,1.1275,-0.0004975,6.75313551,0.0008087,18943.34127835379,2288369.0,170119.286799291,0.3,0.00116469,1721.01981405,4.14e-06,7681289968.920912,5636468933410.0,945235840133.0,0.73985,-0.00052972,2525.13777087,2.15e-06,3382739513.991748,9092660691831.0,127023.0024843251,1.68,0.04224432,1758.23427286,2.77e-05,9471670639176.896,42537962000849.0,6091046.759514708,0.0006,-5.556e-05,0.677906,0.008708,1114314192844340.5,1.303421857207851e+18,206667530527.0,0.0051,-9.225e-05,2.294262,0.00255704,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:47:02,3.196e-05,1.704817,0.003514,10526027752372.914,3926033451109682.0,143513840.582273,0.5399,0.00326374,1509.99877658,6.31e-06,56830023835061.37,8735700411675630.0,1326128064.7508128,0.0001,-0.00036582,57.41657064,9.741e-05,17470034993.870697,14807825392463.0,1717707745525760.0,0.3253,-0.00019001,1.31646735,0.004382,8482093.109710652,3450638170.0,407175304074.0,0.67,-0.00022284,0.00573593,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00021235,2179.14789906,2.64e-06,1262.8894185569195,21989.0,3980150.0,0.0045,-0.00027581,0.0771606,0.073651,5095949052.641801,880783346587462.0,1.1881943502134192e+16,1.1152,-0.00019282,535.37105358,1.077e-05,4862.045928481959,509912.0,30594777.0,1.16885,0.00057479,1.92900906,0.003387,5062808.359470946,7194306712.0,64987633.87507942,1.1225,-0.00063716,6.58859751,0.0008077,18478.30396197736,2288369.0,170119.286799291,0.30755,0.00118205,1719.91585392,4.15e-06,7679214084.867424,5636468933410.0,945235840133.0,0.74005,-0.00038316,2593.30610385,2.15e-06,3473824006.544294,9123962586426.0,127460.2849002849,1.6359499999999998,0.04224432,1758.23427286,2.77e-05,9471670639176.896,42537962000849.0,6091046.759514708,0.0006,-5.556e-05,0.677906,0.008708,1114314192844340.5,1.303421857207851e+18,206667530527.0,0.0051,-8.642e-05,2.294262,0.00255958,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
01/10/22 17:49:02,-0.00046085,1.565021,0.003513,9660862530397.174,3926033451109682.0,143513840.582273,0.5882499999999999,0.00326374,1509.99877658,6.31e-06,56830023835061.37,8735700411675630.0,1326128064.7508128,0.0001,-0.00036582,57.41657064,9.741e-05,17470034993.870697,14807825392463.0,1717707745525760.0,0.3253,-0.00018875,1.31705541,0.004381,8485892.763186706,3450638170.0,407175304074.0,0.6697,-0.00022284,0.00573593,1,1114314192844340.5,1.747519272300908e+20,24371874614345.0,0.0051,-0.00021003,2180.02815261,2.64e-06,1262.8894185569195,24968.0,4494350.0,0.0045,-0.00026399,0.07735266,0.073621,5110154107.999403,881917333916781.0,1.1893537165201718e+16,1.1121,-0.00020496,534.24414846,1.077e-05,4851.66891493246,508298.0,30497931.0,1.17135,0.00060559,1.9444194,0.003376,5102812.591816591,7185334997.0,64906590.5518193,1.1137,-0.00067694,6.53691654,0.000808,18332.265753245603,2288369.0,170119.286799291,0.31,0.00118459,1719.40024951,4.15e-06,7682328331.877171,5636468933410.0,945235840133.0,0.73975,-0.00040024,2585.36051631,2.15e-06,3462922663.76585,9125316651693.0,127479.2009735538,1.6411,0.04224432,1758.23427286,2.77e-05,9471670639176.896,42537962000849.0,6091046.759514708,0.0006,-5.556e-05,0.677906,0.008708,1114314192844340.5,1.303421857207851e+18,206667530527.0,0.0051,-9.55e-05,2.294262,0.00255562,1114314192844340.5,8.335981779815565e+17,61525642504.02,0.0051,
